,run_order,ms_file_label,plate_row,plate_col,column,sample_type,concentration,Biological sample_run_nbr
1843,1843,2021_12_24RG_Col04_Conditioning1734,:,:,Col04,Biological sample,,1734
1844,1844,2021_12_24RG_Col03_Conditioning1735,:,:,Col03,Biological sample,,1735
1845,1845,2021_12_24RG_Col04_Conditioning1736,:,:,Col04,Biological sample,,1736
1846,1846,2021_12_24RG_Col03_Conditioning1737,:,:,Col03,Biological sample,,1737
1847,1847,2021_12_24RG_Col04_Conditioning1738,:,:,Col04,Biological sample,,1738
1848,1848,2021_12_24RG_Col03_Conditioning1739,:,:,Col03,Biological sample,,1739
1849,1849,2021_12_24RG_Col04_Conditioning1740,:,:,Col04,Biological sample,,1740
1850,1850,2021_12_24RG_Col03_Conditioning1741,:,:,Col03,Biological sample,,1741
1851,1851,2021_12_24RG_Col04_Conditioning1742,:,:,Col04,Biological sample,,1742
1852,1852,2021_12_24RG_Col03_Conditioning1743,:,:,Col03,Biological sample,,1743
1853,1853,2021_12_24RG_Col04_Conditioning1744,:,:,Col04,Biological sample,,1744
1854,1854,2021_12_24RG_Col03_Conditioning1745,:,:,Col03,Biological sample,,1745
1855,1855,2021_12_24RG_Col04_Conditioning1746,:,:,Col04,Biological sample,,1746
1856,1856,2021_12_24RG_Col03_Conditioning1747,:,:,Col03,Biological sample,,1747
1857,1857,2021_12_24RG_Col04_Conditioning1748,:,:,Col04,Biological sample,,1748
1858,1858,2021_12_24RG_Col03_Conditioning1749,:,:,Col03,Biological sample,,1749
1859,1859,2021_12_24RG_Col04_Conditioning1750,:,:,Col04,Biological sample,,1750
1860,1860,2021_12_24RG_Col03_Conditioning1751,:,:,Col03,Biological sample,,1751
1861,1861,2021_12_24RG_Col04_Conditioning1752,:,:,Col04,Biological sample,,1752
1862,1862,2021_12_24RG_Col03_Conditioning1753,:,:,Col03,Biological sample,,1753
1863,1863,2021_12_24RG_Col04_Conditioning1754,:,:,Col04,Biological sample,,1754
1864,1864,2021_12_24RG_Col03_Conditioning1755,:,:,Col03,Biological sample,,1755
1865,1865,2021_12_24RG_Col04_Conditioning1756,:,:,Col04,Biological sample,,1756
1866,1866,2021_12_24RG_Col03_Conditioning1757,:,:,Col03,Biological sample,,1757
1867,1867,2021_12_24RG_Col04_Conditioning1758,:,:,Col04,Biological sample,,1758
1868,1868,2021_12_24RG_Col03_Conditioning1759,:,:,Col03,Biological sample,,1759
1869,1869,2021_12_24RG_Col04_Conditioning1760,:,:,Col04,Biological sample,,1760
1870,1870,2021_12_24RG_Col03_Conditioning1761,:,:,Col03,Biological sample,,1761
1871,1871,2021_12_24RG_Col04_Conditioning1762,:,:,Col04,Biological sample,,1762
1872,1872,2021_12_24RG_Col03_Conditioning1763,:,:,Col03,Biological sample,,1763
1873,1873,2021_12_24RG_Col04_Conditioning1764,:,:,Col04,Biological sample,,1764
1874,1874,2021_12_24RG_Col03_Conditioning1765,:,:,Col03,Biological sample,,1765
1875,1875,2021_12_24RG_Col04_Conditioning1766,:,:,Col04,Biological sample,,1766
1876,1876,2021_12_24RG_Col03_Conditioning1767,:,:,Col03,Biological sample,,1767
1877,1877,2021_12_24RG_Col04_Conditioning1768,:,:,Col04,Biological sample,,1768
1878,1878,2021_12_24RG_Col03_Conditioning1769,:,:,Col03,Biological sample,,1769
1879,1879,2021_12_24RG_Col04_Conditioning1770,:,:,Col04,Biological sample,,1770
1880,1880,2021_12_24RG_Col03_Conditioning1771,:,:,Col03,Biological sample,,1771
1881,1881,2021_12_24RG_Col04_Conditioning1772,:,:,Col04,Biological sample,,1772
1882,1882,2021_12_24RG_Col03_Conditioning1773,:,:,Col03,Biological sample,,1773
1883,1883,2021_12_24RG_Col04_Conditioning1774,:,:,Col04,Biological sample,,1774
1884,1884,2021_12_24RG_Col03_Conditioning1775,:,:,Col03,Biological sample,,1775
1885,1885,2021_12_24RG_Col04_Conditioning1776,:,:,Col04,Biological sample,,1776
1886,1886,2021_12_24RG_Col03_Conditioning1777,:,:,Col03,Biological sample,,1777
1887,1887,2021_12_24RG_Col04_Conditioning1778,:,:,Col04,Biological sample,,1778
1888,1888,2021_12_24RG_Col03_Conditioning1779,:,:,Col03,Biological sample,,1779
1889,1889,2021_12_24RG_Col04_Conditioning1780,:,:,Col04,Biological sample,,1780
1890,1890,2021_12_24RG_Col03_Conditioning1781,:,:,Col03,Biological sample,,1781
1891,1891,2021_12_24RG_Col04_Conditioning1782,:,:,Col04,Biological sample,,1782
1892,1892,2021_12_24RG_Col03_Conditioning1783,:,:,Col03,Biological sample,,1783
1893,1893,2021_12_24RG_Col04_Conditioning1784,:,:,Col04,Biological sample,,1784
1894,1894,2021_12_24RG_Col03_Conditioning1785,:,:,Col03,Biological sample,,1785
1895,1895,2021_12_24RG_Col04_Conditioning1786,:,:,Col04,Biological sample,,1786
1896,1896,2021_12_24RG_Col03_Conditioning1787,:,:,Col03,Biological sample,,1787
1897,1897,2021_12_24RG_Col04_Conditioning1788,:,:,Col04,Biological sample,,1788
1898,1898,2021_12_24RG_Col03_Conditioning1789,:,:,Col03,Biological sample,,1789
1899,1899,2021_12_24RG_Col04_Conditioning1790,:,:,Col04,Biological sample,,1790
1900,1900,2021_12_24RG_Col03_Conditioning1791,:,:,Col03,Biological sample,,1791
1901,1901,2021_12_24RG_Col04_Conditioning1792,:,:,Col04,Biological sample,,1792
1902,1902,2021_12_24RG_Col03_Conditioning1793,:,:,Col03,Biological sample,,1793
1903,1903,2021_12_24RG_Col04_Conditioning1794,:,:,Col04,Biological sample,,1794
1904,1904,2021_12_24RG_Col03_Conditioning1795,:,:,Col03,Biological sample,,1795
1905,1905,2021_12_24RG_Col04_Conditioning1796,:,:,Col04,Biological sample,,1796
1906,1906,2021_12_24RG_Col03_Conditioning1797,:,:,Col03,Biological sample,,1797
1907,1907,2021_12_24RG_Col04_Conditioning1798,:,:,Col04,Biological sample,,1798
1908,1908,2021_12_24RG_Col03_Conditioning1799,:,:,Col03,Biological sample,,1799
1909,1909,2021_12_24RG_Col04_Conditioning1800,:,:,Col04,Biological sample,,1800
1910,1910,2021_12_24RG_Col03_Rep10_Std1,A,1,Col03,Standard,C1,
1911,1911,2021_12_24RG_Col04_Rep10_Std1,A,1,Col04,Standard,C1,
1912,1912,2021_12_24RG_Col03_Rep10_Std2,A,2,Col03,Standard,C2,
1913,1913,2021_12_24RG_Col04_Rep10_Std2,A,2,Col04,Standard,C2,
1914,1914,2021_12_24RG_Col03_Rep10_Std3,A,3,Col03,Standard,C3,
1915,1915,2021_12_24RG_Col04_Rep10_Std3,A,3,Col04,Standard,C3,
1916,1916,2021_12_24RG_Col03_Rep10_Std4,A,4,Col03,Standard,C4,
1917,1917,2021_12_24RG_Col04_Rep10_Std4,A,4,Col04,Standard,C4,
1918,1918,2021_12_24RG_Col03_Rep10_Std5,A,5,Col03,Standard,C5,
1919,1919,2021_12_24RG_Col04_Rep10_Std5,A,5,Col04,Standard,C5,
1920,1920,2021_12_24RG_Col03_Rep10_Std6,A,6,Col03,Standard,C6,
1921,1921,2021_12_24RG_Col04_Rep10_Std6,A,6,Col04,Standard,C6,
1922,1922,2021_12_24RG_Col03_Conditioning1801,:,:,Col03,Biological sample,,1801
1923,1923,2021_12_24RG_Col04_Conditioning1802,:,:,Col04,Biological sample,,1802
1924,1924,2021_12_24RG_Col03_Conditioning1803,:,:,Col03,Biological sample,,1803
1925,1925,2021_12_24RG_Col04_Conditioning1804,:,:,Col04,Biological sample,,1804
1926,1926,2021_12_24RG_Col03_Conditioning1805,:,:,Col03,Biological sample,,1805
1927,1927,2021_12_24RG_Col04_Conditioning1806,:,:,Col04,Biological sample,,1806
1928,1928,2021_12_24RG_Col03_Conditioning1807,:,:,Col03,Biological sample,,1807
1929,1929,2021_12_24RG_Col04_Conditioning1808,:,:,Col04,Biological sample,,1808
1930,1930,2021_12_24RG_Col03_Conditioning1809,:,:,Col03,Biological sample,,1809
1931,1931,2021_12_24RG_Col04_Conditioning1810,:,:,Col04,Biological sample,,1810
1932,1932,2021_12_24RG_Col03_Conditioning1811,:,:,Col03,Biological sample,,1811
1933,1933,2021_12_24RG_Col04_Conditioning1812,:,:,Col04,Biological sample,,1812
1934,1934,2021_12_24RG_Col03_Conditioning1813,:,:,Col03,Biological sample,,1813
1935,1935,2021_12_24RG_Col04_Conditioning1814,:,:,Col04,Biological sample,,1814
1936,1936,2021_12_24RG_Col03_Conditioning1815,:,:,Col03,Biological sample,,1815
1937,1937,2021_12_24RG_Col04_Conditioning1816,:,:,Col04,Biological sample,,1816
1938,1938,2021_12_24RG_Col03_Conditioning1817,:,:,Col03,Biological sample,,1817
1939,1939,2021_12_24RG_Col04_Conditioning1818,:,:,Col04,Biological sample,,1818
1940,1940,2021_12_24RG_Col03_Conditioning1819,:,:,Col03,Biological sample,,1819
1941,1941,2021_12_24RG_Col04_Conditioning1820,:,:,Col04,Biological sample,,1820
1942,1942,2021_12_24RG_Col03_Conditioning1821,:,:,Col03,Biological sample,,1821
1943,1943,2021_12_24RG_Col04_Conditioning1822,:,:,Col04,Biological sample,,1822
1944,1944,2021_12_24RG_Col03_Conditioning1823,:,:,Col03,Biological sample,,1823
1945,1945,2021_12_24RG_Col04_Conditioning1824,:,:,Col04,Biological sample,,1824
1946,1946,2021_12_24RG_Col03_Conditioning1825,:,:,Col03,Biological sample,,1825
1947,1947,2021_12_24RG_Col04_Conditioning1826,:,:,Col04,Biological sample,,1826
1948,1948,2021_12_24RG_Col03_Conditioning1827,:,:,Col03,Biological sample,,1827
1949,1949,2021_12_24RG_Col04_Conditioning1828,:,:,Col04,Biological sample,,1828
1950,1950,2021_12_24RG_Col03_Conditioning1829,:,:,Col03,Biological sample,,1829
1951,1951,2021_12_24RG_Col04_Conditioning1830,:,:,Col04,Biological sample,,1830
1952,1952,2021_12_24RG_Col03_Conditioning1831,:,:,Col03,Biological sample,,1831
1953,1953,2021_12_24RG_Col04_Conditioning1832,:,:,Col04,Biological sample,,1832
1954,1954,2021_12_24RG_Col03_Conditioning1833,:,:,Col03,Biological sample,,1833
1955,1955,2021_12_24RG_Col04_Conditioning1834,:,:,Col04,Biological sample,,1834
1956,1956,2021_12_24RG_Col03_Conditioning1835,:,:,Col03,Biological sample,,1835
1957,1957,2021_12_24RG_Col04_Conditioning1836,:,:,Col04,Biological sample,,1836
1958,1958,2021_12_24RG_Col03_Conditioning1837,:,:,Col03,Biological sample,,1837
1959,1959,2021_12_24RG_Col04_Conditioning1838,:,:,Col04,Biological sample,,1838
1960,1960,2021_12_24RG_Col03_Conditioning1839,:,:,Col03,Biological sample,,1839
1961,1961,2021_12_24RG_Col04_Conditioning1840,:,:,Col04,Biological sample,,1840
1962,1962,2021_12_24RG_Col03_Conditioning1841,:,:,Col03,Biological sample,,1841
1963,1963,2021_12_24RG_Col04_Conditioning1842,:,:,Col04,Biological sample,,1842
1964,1964,2021_12_24RG_Col03_Conditioning1843,:,:,Col03,Biological sample,,1843
1965,1965,2021_12_24RG_Col04_Conditioning1844,:,:,Col04,Biological sample,,1844
1966,1966,2021_12_24RG_Col03_Conditioning1845,:,:,Col03,Biological sample,,1845
1967,1967,2021_12_24RG_Col04_Conditioning1846,:,:,Col04,Biological sample,,1846
1968,1968,2021_12_24RG_Col03_Conditioning1847,:,:,Col03,Biological sample,,1847
1969,1969,2021_12_24RG_Col04_Conditioning1848,:,:,Col04,Biological sample,,1848
1970,1970,2021_12_24RG_Col03_Conditioning1849,:,:,Col03,Biological sample,,1849
1971,1971,2021_12_24RG_Col04_Conditioning1850,:,:,Col04,Biological sample,,1850
1972,1972,2021_12_24RG_Col03_Conditioning1851,:,:,Col03,Biological sample,,1851
1973,1973,2021_12_24RG_Col04_Conditioning1852,:,:,Col04,Biological sample,,1852
1974,1974,2021_12_24RG_Col03_Conditioning1853,:,:,Col03,Biological sample,,1853
1975,1975,2021_12_24RG_Col04_Conditioning1854,:,:,Col04,Biological sample,,1854
1976,1976,2021_12_24RG_Col03_Conditioning1855,:,:,Col03,Biological sample,,1855
1977,1977,2021_12_24RG_Col04_Conditioning1856,:,:,Col04,Biological sample,,1856
1978,1978,2021_12_24RG_Col03_Conditioning1857,:,:,Col03,Biological sample,,1857
1979,1979,2021_12_24RG_Col04_Conditioning1858,:,:,Col04,Biological sample,,1858
1980,1980,2021_12_24RG_Col03_Conditioning1859,:,:,Col03,Biological sample,,1859
1981,1981,2021_12_24RG_Col04_Conditioning1860,:,:,Col04,Biological sample,,1860
1982,1982,2021_12_24RG_Col03_Conditioning1861,:,:,Col03,Biological sample,,1861
1983,1983,2021_12_24RG_Col04_Conditioning1862,:,:,Col04,Biological sample,,1862
1984,1984,2021_12_24RG_Col03_Conditioning1863,:,:,Col03,Biological sample,,1863
1985,1985,2021_12_24RG_Col04_Conditioning1864,:,:,Col04,Biological sample,,1864
1986,1986,2021_12_24RG_Col03_Conditioning1865,:,:,Col03,Biological sample,,1865
1987,1987,2021_12_24RG_Col04_Conditioning1866,:,:,Col04,Biological sample,,1866
1988,1988,2021_12_24RG_Col03_Conditioning1867,:,:,Col03,Biological sample,,1867
1989,1989,2021_12_24RG_Col04_Conditioning1868,:,:,Col04,Biological sample,,1868
1990,1990,2021_12_24RG_Col03_Conditioning1869,:,:,Col03,Biological sample,,1869
1991,1991,2021_12_24RG_Col04_Conditioning1870,:,:,Col04,Biological sample,,1870
1992,1992,2021_12_24RG_Col03_Conditioning1871,:,:,Col03,Biological sample,,1871
1993,1993,2021_12_24RG_Col04_Conditioning1872,:,:,Col04,Biological sample,,1872
1994,1994,2021_12_24RG_Col03_Conditioning1873,:,:,Col03,Biological sample,,1873
1995,1995,2021_12_24RG_Col04_Conditioning1874,:,:,Col04,Biological sample,,1874
1996,1996,2021_12_24RG_Col03_Conditioning1875,:,:,Col03,Biological sample,,1875
1997,1997,2021_12_24RG_Col04_Conditioning1876,:,:,Col04,Biological sample,,1876
1998,1998,2021_12_24RG_Col03_Conditioning1877,:,:,Col03,Biological sample,,1877
1999,1999,2021_12_24RG_Col04_Conditioning1878,:,:,Col04,Biological sample,,1878
2000,2000,2021_12_24RG_Col03_Conditioning1879,:,:,Col03,Biological sample,,1879
2001,2001,2021_12_24RG_Col04_Conditioning1880,:,:,Col04,Biological sample,,1880
2002,2002,2021_12_24RG_Col03_Conditioning1881,:,:,Col03,Biological sample,,1881
2003,2003,2021_12_24RG_Col04_Conditioning1882,:,:,Col04,Biological sample,,1882
2004,2004,2021_12_24RG_Col03_Conditioning1883,:,:,Col03,Biological sample,,1883
2005,2005,2021_12_24RG_Col04_Conditioning1884,:,:,Col04,Biological sample,,1884
2006,2006,2021_12_24RG_Col03_Conditioning1885,:,:,Col03,Biological sample,,1885
2007,2007,2021_12_24RG_Col04_Conditioning1886,:,:,Col04,Biological sample,,1886
2008,2008,2021_12_24RG_Col03_Conditioning1887,:,:,Col03,Biological sample,,1887
2009,2009,2021_12_24RG_Col04_Conditioning1888,:,:,Col04,Biological sample,,1888
2010,2010,2021_12_24RG_Col03_Conditioning1889,:,:,Col03,Biological sample,,1889
2011,2011,2021_12_24RG_Col04_Conditioning1890,:,:,Col04,Biological sample,,1890
2012,2012,2021_12_24RG_Col03_Conditioning1891,:,:,Col03,Biological sample,,1891
2013,2013,2021_12_24RG_Col04_Conditioning1892,:,:,Col04,Biological sample,,1892
2014,2014,2021_12_24RG_Col03_Conditioning1893,:,:,Col03,Biological sample,,1893
2015,2015,2021_12_24RG_Col04_Conditioning1894,:,:,Col04,Biological sample,,1894
2016,2016,2021_12_24RG_Col03_Conditioning1895,:,:,Col03,Biological sample,,1895
2017,2017,2021_12_24RG_Col04_Conditioning1896,:,:,Col04,Biological sample,,1896
2018,2018,2021_12_24RG_Col03_Conditioning1897,:,:,Col03,Biological sample,,1897
2019,2019,2021_12_24RG_Col04_Conditioning1898,:,:,Col04,Biological sample,,1898
2020,2020,2021_12_24RG_Col03_Conditioning1899,:,:,Col03,Biological sample,,1899
2021,2021,2021_12_24RG_Col04_Conditioning1900,:,:,Col04,Biological sample,,1900
2022,2022,2021_12_24RG_Col03_Conditioning1901,:,:,Col03,Biological sample,,1901
2023,2023,2021_12_24RG_Col04_Conditioning1902,:,:,Col04,Biological sample,,1902
2024,2024,2021_12_24RG_Col03_Conditioning1903,:,:,Col03,Biological sample,,1903
2025,2025,2021_12_24RG_Col04_Conditioning1904,:,:,Col04,Biological sample,,1904
2026,2026,2021_12_24RG_Col03_Conditioning1905,:,:,Col03,Biological sample,,1905
2027,2027,2021_12_24RG_Col04_Conditioning1906,:,:,Col04,Biological sample,,1906
2028,2028,2021_12_24RG_Col03_Conditioning1907,:,:,Col03,Biological sample,,1907
2029,2029,2021_12_24RG_Col04_Conditioning1908,:,:,Col04,Biological sample,,1908
2030,2030,2021_12_24RG_Col03_Conditioning1909,:,:,Col03,Biological sample,,1909
2031,2031,2021_12_24RG_Col04_Conditioning1910,:,:,Col04,Biological sample,,1910
2032,2032,2021_12_24RG_Col03_Conditioning1911,:,:,Col03,Biological sample,,1911
2033,2033,2021_12_24RG_Col04_Conditioning1912,:,:,Col04,Biological sample,,1912
2034,2034,2021_12_24RG_Col03_Conditioning1913,:,:,Col03,Biological sample,,1913
2035,2035,2021_12_24RG_Col04_Conditioning1914,:,:,Col04,Biological sample,,1914
2036,2036,2021_12_24RG_Col03_Conditioning1915,:,:,Col03,Biological sample,,1915
2037,2037,2021_12_24RG_Col04_Conditioning1916,:,:,Col04,Biological sample,,1916
2038,2038,2021_12_24RG_Col03_Conditioning1917,:,:,Col03,Biological sample,,1917
2039,2039,2021_12_24RG_Col04_Conditioning1918,:,:,Col04,Biological sample,,1918
2040,2040,2021_12_24RG_Col03_Conditioning1919,:,:,Col03,Biological sample,,1919
2041,2041,2021_12_24RG_Col04_Conditioning1920,:,:,Col04,Biological sample,,1920
2042,2042,2021_12_24RG_Col03_Conditioning1921,:,:,Col03,Biological sample,,1921
2043,2043,2021_12_24RG_Col04_Conditioning1922,:,:,Col04,Biological sample,,1922
2044,2044,2021_12_24RG_Col03_Conditioning1923,:,:,Col03,Biological sample,,1923
2045,2045,2021_12_24RG_Col04_Conditioning1924,:,:,Col04,Biological sample,,1924
2046,2046,2021_12_24RG_Col03_Conditioning1925,:,:,Col03,Biological sample,,1925
2047,2047,2021_12_24RG_Col04_Conditioning1926,:,:,Col04,Biological sample,,1926
2048,2048,2021_12_24RG_Col03_Conditioning1927,:,:,Col03,Biological sample,,1927
2049,2049,2021_12_24RG_Col04_Conditioning1928,:,:,Col04,Biological sample,,1928
2050,2050,2021_12_24RG_Col03_Conditioning1929,:,:,Col03,Biological sample,,1929
2051,2051,2021_12_24RG_Col04_Conditioning1930,:,:,Col04,Biological sample,,1930
2052,2052,2021_12_24RG_Col03_Conditioning1931,:,:,Col03,Biological sample,,1931
2053,2053,2021_12_24RG_Col04_Conditioning1932,:,:,Col04,Biological sample,,1932
2054,2054,2021_12_24RG_Col03_Conditioning1933,:,:,Col03,Biological sample,,1933
2055,2055,2021_12_24RG_Col04_Conditioning1934,:,:,Col04,Biological sample,,1934
2056,2056,2021_12_24RG_Col03_Conditioning1935,:,:,Col03,Biological sample,,1935
2057,2057,2021_12_24RG_Col04_Conditioning1936,:,:,Col04,Biological sample,,1936
2058,2058,2021_12_24RG_Col03_Conditioning1937,:,:,Col03,Biological sample,,1937
2059,2059,2021_12_24RG_Col04_Conditioning1938,:,:,Col04,Biological sample,,1938
2060,2060,2021_12_24RG_Col03_Conditioning1939,:,:,Col03,Biological sample,,1939
2061,2061,2021_12_24RG_Col04_Conditioning1940,:,:,Col04,Biological sample,,1940
2062,2062,2021_12_24RG_Col03_Conditioning1941,:,:,Col03,Biological sample,,1941
2063,2063,2021_12_24RG_Col04_Conditioning1942,:,:,Col04,Biological sample,,1942
2064,2064,2021_12_24RG_Col03_Conditioning1943,:,:,Col03,Biological sample,,1943
2065,2065,2021_12_24RG_Col04_Conditioning1944,:,:,Col04,Biological sample,,1944
2066,2066,2021_12_24RG_Col03_Conditioning1945,:,:,Col03,Biological sample,,1945
2067,2067,2021_12_24RG_Col04_Conditioning1946,:,:,Col04,Biological sample,,1946
2068,2068,2021_12_24RG_Col03_Conditioning1947,:,:,Col03,Biological sample,,1947
2069,2069,2021_12_24RG_Col04_Conditioning1948,:,:,Col04,Biological sample,,1948
2070,2070,2021_12_24RG_Col03_Conditioning1949,:,:,Col03,Biological sample,,1949
2071,2071,2021_12_24RG_Col04_Conditioning1950,:,:,Col04,Biological sample,,1950
2072,2072,2021_12_24RG_Col03_Conditioning1951,:,:,Col03,Biological sample,,1951
2073,2073,2021_12_24RG_Col04_Conditioning1952,:,:,Col04,Biological sample,,1952
2074,2074,2021_12_24RG_Col03_Conditioning1953,:,:,Col03,Biological sample,,1953
2075,2075,2021_12_24RG_Col04_Conditioning1954,:,:,Col04,Biological sample,,1954
2076,2076,2021_12_24RG_Col03_Conditioning1955,:,:,Col03,Biological sample,,1955
2077,2077,2021_12_24RG_Col04_Conditioning1956,:,:,Col04,Biological sample,,1956
2078,2078,2021_12_24RG_Col03_Conditioning1957,:,:,Col03,Biological sample,,1957
2079,2079,2021_12_24RG_Col04_Conditioning1958,:,:,Col04,Biological sample,,1958
2080,2080,2021_12_24RG_Col03_Conditioning1959,:,:,Col03,Biological sample,,1959
2081,2081,2021_12_24RG_Col04_Conditioning1960,:,:,Col04,Biological sample,,1960
2082,2082,2021_12_24RG_Col03_Conditioning1961,:,:,Col03,Biological sample,,1961
2083,2083,2021_12_24RG_Col04_Conditioning1962,:,:,Col04,Biological sample,,1962
2084,2084,2021_12_24RG_Col03_Conditioning1963,:,:,Col03,Biological sample,,1963
2085,2085,2021_12_24RG_Col04_Conditioning1964,:,:,Col04,Biological sample,,1964
2086,2086,2021_12_24RG_Col03_Conditioning1965,:,:,Col03,Biological sample,,1965
2087,2087,2021_12_24RG_Col04_Conditioning1966,:,:,Col04,Biological sample,,1966
2088,2088,2021_12_24RG_Col03_Conditioning1967,:,:,Col03,Biological sample,,1967
2089,2089,2021_12_24RG_Col04_Conditioning1968,:,:,Col04,Biological sample,,1968
2090,2090,2021_12_24RG_Col03_Conditioning1969,:,:,Col03,Biological sample,,1969
2091,2091,2021_12_24RG_Col04_Conditioning1970,:,:,Col04,Biological sample,,1970
2092,2092,2021_12_24RG_Col03_Conditioning1971,:,:,Col03,Biological sample,,1971
2093,2093,2021_12_24RG_Col04_Conditioning1972,:,:,Col04,Biological sample,,1972
